achievementCount,attemptCount,chatRoom,codinGamer,communityCreation,contributor,coverBinaryId,creationTime,description,detailsPageUrl,doneAchievementCount,feedback,forumLink,globalTotal,id,lastActivity,league,level,logoBinaryId,mode,openChallenge,optimCriteria,optimCriteriaId,optimPoints,position,prettyId,previewBinaryId,puzzleLeaderboardId,rank,replayIds,score,solvedCount,testSessionHandle,thumbnailBinaryId,title,topics,total,type,validatorScore,xpPoints
0,4042,pr2,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769353910996.0,1422576000000,"Ce jeu fait suite à Platinum Rift dans lequel votre objectif était de retourner sur Terre pour miner et extraire un maximum de Platine servant à augmenter la population de votre faction.
Dans Platinum Rift 2, vos nouvelles unités sont créées dans votre base et votre objectif est de capturer la base adverse.",/multiplayer/bot-programming/platinum-rift-episode-2,0,"{'feedbackId': 82, 'feedbacks': [1, 1, 1, 17, 54]}",platinum-rift-multiplayer-contest-discussion/356,1531.0,65,1569231799804.0,,multi,4768546982712.0,,,,rank,,828.0,platinum-rift-episode-2,2209887408579.0,platinum-rift2,97,"[121735812, 119524748, 124064338]",16.19,0,381409054da1230bbc8c2df443d678002c96b6d,4989908813189.0,Platinum Rift - Episode 2,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'resource-management', 'value': 'Gestion de ressources', 'children': []}, {'handle': 'multi-agent', 'value': 'Multi-agent', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}]}]",1531.0,MULTI,0,
0,5864,pr1,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769397597967.0,1409616000000,"Toute forme de vie biologique a depuis longtemps disparu de la Terre. Celle-ci a été éliminée il y a plus de 200 000 ans par des êtres synthétiques et pensants, les Platicons.
La période glaciaire touchant à sa fin, il est temps pour les Platicons de retourner sur Terre pour miner, extraire un maximum de Platine et ainsi produire plus de membres de leur faction.
Vous êtes à la tête d'une faction et votre objectif est de reconquérir la planète Terre.",/multiplayer/bot-programming/platinum-rift-episode-1,0,"{'feedbackId': 111, 'feedbacks': [2, 2, 5, 15, 53]}",platinum-rift-multiplayer-contest-discussion/356,1781.0,66,1569240202144.0,"{'divisionIndex': 3, 'divisionCount': 6, 'openingLeaguesCount': 0, 'divisionOffset': 0}",multi,4768537991604.0,,,,rank,,756.0,platinum-rift-episode-1,2209917712007.0,platinum-rift,96,"[24624667, 122130531, 122131718]",13.07,0,9865913da299b039a596ba46f77739812f6665c,4989897905579.0,Platinum Rift - Episode 1,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'resource-management', 'value': 'Gestion de ressources', 'children': []}, {'handle': 'multi-agent', 'value': 'Multi-agent', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}]}]",779.0,ARENA,0,
0,11795,great_escape,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769373473267.0,1424649600000,"Cette fois, pas de robots d'acier, pas de jetons gloutons ou de drones guerriers, CodinGame vous propose de commencer cette année en douceur avec un jeu de plateau... à la CodinGame... Aidez nos charmants petits démons, les Codincarachas, à traverser un plateau de jeu pour retrouver la liberté.",/multiplayer/bot-programming/great-escape,0,"{'feedbackId': 96, 'feedbacks': [3, 2, 10, 29, 93]}",,3478.0,67,1567421489894.0,"{'divisionIndex': 1, 'divisionCount': 6, 'openingLeaguesCount': 0, 'divisionOffset': 0}",multi,4768562511633.0,,,,rank,,97.0,great-escape,2209934300282.0,great-escape,95,"[120145427, 120144803, 85493512]",12.49,0,6738131364e1f4fc81466c524a24c7e4d9568ba,4989886593689.0,Great escape,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'minimax', 'value': 'Minimax', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}]}]",599.0,ARENA,0,
0,7113,pokerchiprace,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769384950032.0,1409529600000,"Votre objectif est simple : programmer le déplacement de vos jetons lors d'une partie de PokerChipRace pour gagner.
Une partie de PokerChipRace se joue sur un tapis où des jetons se déplacent, mangent des gouttes de pétrole et d'autres jetons ou se font manger avec l'objectif de devenir les seuls survivants.",/multiplayer/bot-programming/poker-chip-race,0,"{'feedbackId': 94, 'feedbacks': [2, 1, 9, 16, 38]}",pokerchiprace-multiplayer-challenge-discussion/266,2163.0,68,1457972059093.0,,multi,4768574332336.0,,,,rank,,,poker-chip-race,2209951919413.0,poker-chip-race,98,"[122087709, 122514965, 120744469]",,0,38793267d27233d1d4bb947e78908cbada41aea,4989916292066.0,Poker Chip Race,"[{'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'distance', 'value': 'Distances', 'children': []}]}, {'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'simulation', 'value': 'Simulation', 'children': []}]}]",2163.0,ARENA,0,
0,18499,btc,,False,,4769402399457.0,1444262400000,"Nom de Zeus ! Marty vient de libérer toute l'énergie nécessaire à son retour en 1985. Heureusement, le Doc lui a confectionné un dispositif capable de récupérer l'énergie positronique générée par les fluctuations du continuum espace-temps afin d'accumuler les 2,21 gigowatts nécessaire à son voyage dans le temps.
Vous devez l'aider à programmer son overboard pour accumuler assez d’énergie avant que Biff ne reviennent avant lui.",/multiplayer/bot-programming/back-to-the-code,0,"{'feedbackId': 91, 'feedbacks': [2, 2, 13, 16, 46]}",back-to-the-code-puzzle-discussion/976,4568.0,69,,,multi,4768587834877.0,,,,rank,,,back-to-the-code,2302269187609.0,back-to-the-code,100,"[115444290, 113911064, 114581354]",,0,3874147fd60408a3d1709accbdbe321c360e7d5,4989940788087.0,Back to the Code,"[{'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'distance', 'value': 'Distances', 'children': []}]}, {'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'simulation', 'value': 'Simulation', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'flood-fill', 'value': 'Remplissage par diffusion', 'children': []}]}]",4568.0,MULTI,0,
0,13071,cvz,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769410464205.0,1450276433469,"Protégez les humains durant une apocalypse de zombies en contrôlant Ash, un homme lourdement armé d'une mitrailleuse. Marquez plus de points en tuant plusieurs zombies pendant un même tour. Plus il y a d'humains encore en vie et plus vous gagnerez de points en tuant des zombies. Est-ce que vous allez privilégier le fait de sauver un maximum de vies ou est-ce que vous allez essayer d'exploser les zombies de la manière la plus originale qui soit ?
<br>
<br>
<i>Pour ce puzzle, vous devez maximiser le nombre de points obtenus à chaque jeu de test.</i>",/multiplayer/optimization/code-vs-zombies,0,"{'feedbackId': 113, 'feedbacks': [5, 4, 17, 135, 444]}",code-vs-zombies-optimization-puzzle-discussion/2416,5228.0,70,,,optim,4768610796319.0,OPTIM,,Points,score,43910.0,1377.0,code-vs-zombies,5369009037779.0,code-vs-zombies-score,0,"[145110570, 145110429, 145110375, 145110241, 145110212, 145110062, 145109963]",100.0,3197,392387661640f8682d6acba73416ec189fc55a4,4989950700604.0,Code vs Zombies,"[{'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'distance', 'value': 'Distances', 'children': []}]}, {'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'simulation', 'value': 'Simulation', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'optimization', 'value': 'Optimisation', 'children': []}]}]",5228.0,SOLO,100,
0,27268,codingame_sponsored_challenge,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,9060901111683.0,1452274813677,"Vous aimez CodinGame ?
<br>
<br>
Résolvez ce challenge, montrez-nous de quoi vous êtes capables et rencontrez notre équipe tech !",/multiplayer/optimization/codingame-sponsored-contest,0,"{'feedbackId': 117, 'codingamerFeedback': 4, 'feedbacks': [87, 47, 71, 141, 500]}",codingame-sponsored-challenge-discussion/1200,9965.0,71,,,optim,5281556989070.0,OPTIM,codingame-optim,Points,score,1852.0,756.0,codingame-sponsored-contest,3241042187404.0,codingame-optim,0,[145112500],100.0,10127,48388371e0a0faa7368dd8709b7519c58068995,3241024823761.0,CodinGame Sponsored Challenge,"[{'handle': 'reverse-engineering', 'value': 'Rétro-ingénierie', 'children': [{'handle': 'reverse', 'value': 'Rétro-ingénierie', 'children': []}]}]",9965.0,SOLO,100,
0,12909,temperature_code_golf,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769430080686.0,1453988001417,Il fait froid ! Saurez-vous trouver la température la plus proche de zéro dans un relevé de températures ?,/multiplayer/codegolf/temperature-code-golf,0,"{'feedbackId': 100, 'feedbacks': [14, 15, 134, 335, 552]}",temperature-code-golf-puzzle-discussion/1239,10684.0,73,,,codegolf,4768590614219.0,CODESIZE,,Code size,source_code_size,74.0,1504.0,temperature-code-golf,3404507661208.0,temperatures-codesize,0,,100.0,9256,3931856255484fdd6029900679c1700311cc8d9,3404471882384.0,Températures,"[{'handle': 'data-structures', 'value': 'Structures de Données', 'children': [{'handle': 'arrays', 'value': 'Tableaux', 'children': []}]}, {'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'loops', 'value': 'Boucles', 'children': []}, {'handle': 'conditions', 'value': 'Conditions', 'children': []}]}]",10684.0,CODE,100,
0,2312,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 937740, 'pseudo': 'rnd495', 'publicHandle': 'b56b1e2cad7bec103f98e5bbef8f2adc047739', 'enable': False, 'avatar': 2101345344828}",,1456251034286,,/training/medium/game-of-life,0,"{'feedbackId': 129, 'feedbacks': [1, 1, 44, 101, 146]}",,,76,1481914583041.0,,medium,,,,,,,,game-of-life,,,0,,,1785,3927298735c54e5818ed58944a677bdfbd9801a,,Le jeu de la vie,[],,CODE,100,50.0
0,851,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 153527, 'pseudo': 'Amendil', 'publicHandle': 'd3a3a43aad96dea9f1ab5fa81ed849a9725351', 'enable': False, 'avatar': 1881364458366}",,1456251034286,,/training/medium/vote-counting,0,"{'feedbackId': 65, 'feedbacks': [1, 6, 22, 44, 39]}",,,77,1463684149010.0,,medium,,,,,,,,vote-counting,,,0,,,700,44764145f8d8fbe85c39e82dfe9b954c982cbb1,,Comptage de votes,[],,CODE,100,50.0
0,3391,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 218189, 'pseudo': '[CG]Maxime', 'publicHandle': 'a858cb9483b31957524b33a65ae29846981812', 'enable': False, 'avatar': 2925297592678, 'cover': 2925108018824}",,1456251034286,,/training/medium/gravity,0,"{'feedbackId': 97, 'feedbacks': [1, 3, 48, 113, 191]}",,,78,1457823169910.0,,medium,,,,,,,,gravity,,,0,,,2890,3921469d21684aed157dc45de97951f2380de8b,,Gravité,[],,CODE,100,50.0
0,691,,,True,"{'userId': 1183007, 'pseudo': 'sampriti', 'publicHandle': '4f65e724be5a30e28944a7ec36a20ed67003811', 'enable': False}",,1456251034286,,/training/expert/staircases,0,"{'feedbackId': 174, 'feedbacks': [2, 0, 3, 12, 29]}",,,79,,,expert,,,,,,,,staircases,,,0,,,273,393091010d7a9e84a48bd2065b2acac312d7c42,,Escaliers,[],,CODE,0,50.0
0,552,,,True,"{'userId': 788361, 'pseudo': 'Bob', 'publicHandle': '73a5c7e75cde8949ee1fe332045d6d23163887', 'enable': False, 'avatar': 29407964997640, 'cover': 2508945958620}",,1456251034286,,/training/hard/cryptarithm,0,"{'feedbackId': 171, 'feedbacks': [0, 1, 1, 12, 25]}",,,84,,,hard,,,,,,,,cryptarithm,,,0,,,255,393090259bf6cdf3a1ff05a0d5fe08796a5b119,,Cryptorithme,[],,CODE,0,50.0
0,994,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1051027, 'pseudo': 'Neonox', 'publicHandle': '69844d38c21783f089624251c1f55a917201501', 'enable': False, 'avatar': 2245319731644, 'cover': 2242431266271}",,1456251034286,,/training/hard/mystery-sums,0,"{'feedbackId': 180, 'feedbacks': [0, 3, 9, 32, 38]}",,,85,1470054053611.0,,hard,,,,,,,,mystery-sums,,,0,,,442,393006352398da90904b67ad07ad185f3e33d1d,,Calcul à trous,[],,CODE,0,50.0
0,362,,,True,"{'userId': 905697, 'pseudo': 'SharkyRS', 'publicHandle': 'c4f3734b38d6b1ae5c5a7456516762d1796509', 'enable': False, 'avatar': 1746091612063}",,1456251034286,,/training/medium/dominoes-path,0,"{'feedbackId': 195, 'feedbacks': [0, 1, 6, 12, 19]}",,,86,,,medium,,,,,,,,dominoes-path,,,0,,,266,396837905de75d849f4b9f459439e799fe660dc,,Le chemin de dominos,[],,CODE,0,50.0
0,1351,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 594635, 'pseudo': 'Solid', 'publicHandle': '06297d390cfe78beb7c9c8f836f837bc536495', 'enable': False, 'avatar': 2141537021984}",,1456251034286,,/training/medium/bust-speeding-vehicles,0,"{'feedbackId': 165, 'feedbacks': [5, 6, 34, 56, 80]}",,,87,1500921602216.0,,medium,,,,,,,,bust-speeding-vehicles,,,0,,,1057,392147780fe8156b8016292c4e51e5d1d040852,,Pris en excès de vitesse,[],,CODE,100,50.0
0,653,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 218189, 'pseudo': '[CG]Maxime', 'publicHandle': 'a858cb9483b31957524b33a65ae29846981812', 'enable': False, 'avatar': 2925297592678, 'cover': 2925108018824}",,1456251034286,,/training/hard/alternative-vote,0,"{'feedbackId': 189, 'feedbacks': [7, 1, 8, 27, 33]}",,,89,1457863849512.0,,hard,,,,,,,,alternative-vote,,,0,,,381,3927322cb4e96af572507953d597523d2668ce7,,Vote alternatif,[],,CODE,100,50.0
0,1203,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 802171, 'pseudo': 'Merome', 'publicHandle': 'e635f00c5f8dd5526cd68182ae273b05171208', 'enable': False, 'avatar': 1833057833457, 'cover': 1833091174140}",,1456251034286,,/training/medium/ascii-graph,0,"{'feedbackId': 108, 'feedbacks': [0, 4, 17, 59, 81]}",,,95,1457824303534.0,,medium,,,,,,,,ascii-graph,,,0,,,982,39281566ce1fc544793784e62d5a869f313f44f,,Graphique Ascii,[],,CODE,100,50.0
0,761,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 878974, 'pseudo': 'nicola', 'publicHandle': '21bf42f790de293c3aef398f18cd2627479878', 'enable': False, 'avatar': 26090852120005, 'cover': 1735058494121}",,1456251034286,,/training/hard/mini-sudoku-solver,0,"{'feedbackId': 128, 'feedbacks': [0, 3, 3, 21, 41]}",,,96,1567706455715.0,,hard,,,,,,,,mini-sudoku-solver,,,0,,,515,39313449da5330d0f9fe404211556b81c9062cf,,Solveur de mini sudoku,[],,CODE,0,50.0
0,528,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 878974, 'pseudo': 'nicola', 'publicHandle': '21bf42f790de293c3aef398f18cd2627479878', 'enable': False, 'avatar': 26090852120005, 'cover': 1735058494121}",,1456251034286,,/training/hard/reverse-polish-notation,0,"{'feedbackId': 194, 'feedbacks': [11, 9, 13, 15, 21]}",,,97,1469040250197.0,,hard,,,,,,,,reverse-polish-notation,,,0,,,329,467683863299615fa92e2f5054a31cd9dabfd97,,Reverse Polish Notation,[],,CODE,0,50.0
0,430,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 745612, 'pseudo': 'bloublou', 'publicHandle': '54091853f07e2e67dd86e32c0c579782216547', 'enable': False}",,1456251034286,,/training/hard/test-before-validate!,0,"{'feedbackId': 191, 'feedbacks': [9, 8, 7, 5, 13]}",,,100,1469211614021.0,,hard,,,,,,,,test-before-validate!,,,0,,,207,3930072d4449ff291cc140bd2fdb98c9c3f1303,,Tester avant Valider!,[],,CODE,75,50.0
0,3075,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 233734, 'pseudo': 'Delgan', 'publicHandle': '2d4af79b5078da9d0dbee56c2847873d437332', 'enable': False, 'avatar': 2425294393314, 'cover': 2003445440614}",,1456251034286,,/training/medium/minimal-number-of-swaps,0,"{'feedbackId': 70, 'feedbacks': [4, 8, 32, 73, 93]}",,,103,1457734226708.0,,medium,,,,,,,,minimal-number-of-swaps,,,0,,,2336,37819487386c7aa7bcedd8caeb74ed49c86d63e,,Nombre d'échanges minimum,[],,CODE,100,50.0
0,2578,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 155929, 'pseudo': '[CG]jupoulton', 'publicHandle': 'd39436e9a23b5060ed3efaf1c24b4ba8929551', 'enable': False, 'avatar': 9399538004630, 'cover': 10055855122642}",,1456251034286,,/training/medium/rubik®,0,"{'feedbackId': 199, 'feedbacks': [11, 30, 65, 103, 110]}",,,104,1499445628376.0,,medium,,,,,,,,rubik®,,,0,,,2172,39272727d7d3fad97b56463027b11d4909a9879,,Rubik®,[],,CODE,100,50.0
0,521,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 153527, 'pseudo': 'Amendil', 'publicHandle': 'd3a3a43aad96dea9f1ab5fa81ed849a9725351', 'enable': False, 'avatar': 1881364458366}",,1456251034286,,/training/medium/cgs-minifier,0,"{'feedbackId': 164, 'codingamerFeedback': 4, 'feedbacks': [1, 0, 10, 20, 29]}",,,106,1566137368086.0,,medium,,,,,,,,cgs-minifier,,,0,,,422,3928234e8df360ee1186d414023aaccb264f24e,,Minifier CGS,[],,CODE,100,50.0
0,7515,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 154372, 'pseudo': 'Plopx', 'publicHandle': 'f0dc5bc9f06a827cdd26b5c158e36e86273451', 'enable': False, 'avatar': 7959085736890}",,1456251034286,,/training/easy/brackets-extreme-edition,0,"{'feedbackId': 78, 'feedbacks': [5, 17, 119, 363, 552]}",,,108,1457814410203.0,,easy,,,,,,,,brackets-extreme-edition,,,0,,,6432,39271245e9a0b390d9ed32352f22b4c07723f34,,Expressions parenthésées,[],,CODE,100,50.0
0,381,,,True,"{'userId': 1122412, 'pseudo': 'TheNinja', 'publicHandle': '796ed19c638a4cbd9cf6526be9cf56542142211', 'enable': False, 'avatar': 3823739809641, 'cover': 2754242453763}",,1456251034286,,/training/hard/castle-siege,0,"{'feedbackId': 185, 'feedbacks': [0, 2, 5, 9, 24]}",,,109,,,hard,,,,,,,,castle-siege,,,0,,,255,39313308b360ab6a56d163ef436d09f3da396bc,,Chateau assiegé,[],,CODE,0,50.0
0,6195,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 155929, 'pseudo': '[CG]jupoulton', 'publicHandle': 'd39436e9a23b5060ed3efaf1c24b4ba8929551', 'enable': False, 'avatar': 9399538004630, 'cover': 10055855122642}",,1456251034286,,/training/medium/the-fastest,0,"{'feedbackId': 177, 'feedbacks': [10, 32, 213, 196, 206]}",,,111,1457814698658.0,,medium,,,,,,,,the-fastest,,,0,,,5173,392723825a90589dcce8eeede8f8adddb725c15,,Le plus rapide,[],,CODE,100,50.0
0,1096,,,True,"{'userId': 153527, 'pseudo': 'Amendil', 'publicHandle': 'd3a3a43aad96dea9f1ab5fa81ed849a9725351', 'enable': False, 'avatar': 1881364458366}",,1456251034286,,/training/medium/ddcg-mapper,0,"{'feedbackId': 64, 'feedbacks': [1, 3, 29, 50, 67]}",,,112,,,medium,,,,,,,,ddcg-mapper,,,0,,,898,3928131865681f383970429d812dde2fe890a49,,DDCG Mapper,[],,CODE,0,50.0
0,446,,,True,"{'userId': 802171, 'pseudo': 'Merome', 'publicHandle': 'e635f00c5f8dd5526cd68182ae273b05171208', 'enable': False, 'avatar': 1833057833457, 'cover': 1833091174140}",,1456251034286,,/training/hard/txt2html,0,"{'feedbackId': 197, 'feedbacks': [0, 2, 6, 7, 13]}",,,113,,,hard,,,,,,,,txt2html,,,0,,,327,48985561a8958341bd6fec72a6bebba84c44ce1,,TXT2HTML,[],,CODE,0,50.0
0,965,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 788361, 'pseudo': 'Bob', 'publicHandle': '73a5c7e75cde8949ee1fe332045d6d23163887', 'enable': False, 'avatar': 29407964997640, 'cover': 2508945958620}",,1456251034286,,/training/medium/maze,0,"{'feedbackId': 187, 'feedbacks': [2, 1, 8, 46, 86]}",,,116,1517933794057.0,,medium,,,,,,,,maze,,,0,,,707,392991601b1037aac000e9d66490ba7fbfac3e6,,Labyrinthe,[],,CODE,100,50.0
0,824,,,True,"{'userId': 788361, 'pseudo': 'Bob', 'publicHandle': '73a5c7e75cde8949ee1fe332045d6d23163887', 'enable': False, 'avatar': 29407964997640, 'cover': 2508945958620}",,1456261924932,,/training/hard/boggle,0,"{'feedbackId': 184, 'feedbacks': [1, 2, 2, 32, 52]}",,,119,,,hard,,,,,,,,boggle,,,0,,,433,4835184ceae1fe41cd5b82b6db20a6dc1e3cc5c,,Boggle,[],,CODE,0,50.0
0,383,,,True,"{'userId': 984614, 'pseudo': 'SamSi', 'publicHandle': '5280f530c76ea2c2cb2d3222e8749a9f416489', 'enable': False, 'avatar': 9557317848695, 'cover': 9342275484220}",,1456311369190,,/training/medium/the-ultimate-test,0,"{'feedbackId': 122, 'feedbacks': [3, 1, 5, 14, 21]}",,,120,,,medium,,,,,,,,the-ultimate-test,,,0,,,287,4481513b157063e846e798d95d4bf413cfb4402,,The Ultimate Test,[],,CODE,0,50.0
2,662926,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769420985292.0,1456995335576,"L'enterprise est en danger : attirée vers le bas elle risque de s'écraser contre les montagnes d'une planète inconnue.<br>
<br>
Aidez Kirk et Spock à détruire les montagnes... sauvez l'enterprise !<br>
<br>
<u>Algo</u> : recherche dans un tableau.<br>
<br>
<i>Ce défi facile est le premier d'une série de deux exercices proposés lors du challenge «&nbsp;Kirk's Quest&nbsp;». Envie de connaître la suite de l'histoire ? Rendez-vous au deuxième défi de niveau difficile : «&nbsp;Le labyrinhte&nbsp;» </i>",/training/easy/the-descent,2,"{'feedbackId': 45, 'feedbacks': [781, 592, 2964, 7469, 16611]}",the-descent-puzzle-discussion/1332,,121,1500108536167.0,,easy,4768609971393.0,,,,,,,the-descent,1510782015974.0,,1,"[118703364, 85529412, 85526902, 85827278, 85528790]",,365379,3893930a8ed7982bad8ffb16633abb14919cd60,1510775558638.0,La descente,"[{'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'loops', 'value': 'Boucles', 'children': []}]}]",,SOLO,100,50.0
